Variable:,pr
,Vietnam,"An Giang","Ba Ria-Vung Tau","Bac Kan","Bac Giang","Bac Lieu","Bac Ninh","Ben Tre","Binh Dinh","Binh Duong","Binh Phuoc","Binh Thuan","Cao Bang","Ca Mau","Da Nang City","Dong Nai","Dong Thap","Gia Lai","Ha Giang","Ha Nam","Ha Noi City","Ha Tay","Ha Tinh","Hai Duong","Hai Phong City","Ho Chi Minh City","Hoa Binh","Hung Yen","Khanh Hoa","Kien Giang","Kon Tum","Lam Dong","Lang Son","Long An","Nam Dinh","Nghe An","Ninh Binh","Ninh Thuan","Phu Tho","Phu Yen","Quang Binh","Quang Nam","Quang Ngai","Quang Ninh","Quang Tri","Soc Trang","Son La","Tay Ninh","Thai Binh","Thai Nguyen","Thanh Hoa","Thua Thien - Hue","Tien Giang","Tra Vinh","Tuyen Quang","Vinh Long","Vinh Phuc","Yen Bai","Can Tho city","Dak Lak","Dak Nong","Dien Bien","Hau Giang","Lai Chau","Lao Cai"
1969,1673.66,2058.64,1947.58,1234.80,1314.06,2240.87,1360.77,1998.71,1830.77,1840.52,1778.70,1887.41,1160.02,2143.09,1755.46,1904.09,1937.71,1787.76,1192.24,1388.66,1356.74,1361.17,1917.84,1386.00,1311.38,1944.50,1451.15,1395.91,1806.18,2220.41,1844.13,1840.89,1254.47,1900.24,1323.66,1885.83,1411.02,1884.33,1367.41,1717.60,1891.31,1881.64,1879.00,1278.02,1830.42,2116.14,1433.37,1725.11,1336.85,1311.11,1631.81,1878.48,1989.43,2062.63,1258.54,2021.46,1355.28,1355.73,2069.74,1774.00,1796.05,1317.11,2146.09,1226.10,1283.02
1970,1942.37,2394.41,2229.93,1479.77,1649.08,2645.91,1685.59,2298.56,1848.44,2001.99,1972.41,2159.14,1388.79,2441.68,2191.56,2111.59,2215.45,1870.85,1534.42,1817.26,1684.05,1754.51,2119.14,1761.47,1725.79,2127.72,1828.18,1799.43,1958.81,2591.69,1974.07,2102.76,1543.83,2109.00,1818.49,2070.60,1843.10,2116.70,1713.99,1782.25,2128.77,2187.99,2091.39,1650.23,2230.45,2516.84,1778.70,1877.30,1777.37,1583.49,1906.60,2307.09,2255.18,2427.71,1577.64,2328.38,1666.33,1735.51,2424.27,1949.10,2036.13,1656.10,2542.47,1603.74,1684.27
1971,1950.86,1846.86,1954.24,1744.89,1796.17,2192.67,1950.32,1993.02,1821.73,1831.82,1776.52,1893.86,1571.17,2077.87,2078.82,1909.27,1807.63,1729.09,1756.45,2086.38,2049.78,2117.60,2324.63,1988.68,1760.29,1942.95,2234.84,2068.83,1810.65,1991.82,1829.21,1849.52,1678.61,1845.36,1922.06,2165.90,2033.83,1890.58,2118.27,1718.70,2410.57,2065.12,1921.56,1651.91,2469.54,2096.85,2136.58,1669.68,1915.70,1897.21,2206.96,2353.30,1965.67,2064.47,1867.71,1970.94,2050.98,2071.59,1944.83,1759.68,1794.24,1948.80,2080.29,1911.70,1964.07
1972,1939.27,2401.61,2054.47,1338.19,1612.57,2500.81,1609.93,2125.21,1862.82,1882.18,1826.27,1989.23,1227.43,2328.38,2430.97,1973.13,2151.71,1928.04,1361.27,1842.54,1657.58,1725.28,2489.14,1752.40,1837.16,2007.99,1799.88,1800.26,1851.52,2608.44,2268.78,1909.32,1462.58,2007.90,1965.74,2098.38,1952.81,1961.07,1645.12,1738.28,2763.66,2468.41,2126.74,1680.10,2888.67,2314.92,1717.37,1776.95,1861.07,1482.68,1956.45,2728.87,2117.38,2221.38,1452.61,2199.75,1628.45,1641.70,2367.01,1850.41,1862.89,1581.82,2405.92,1568.85,1594.85
1973,1859.81,1971.58,1901.71,1752.55,1968.93,2174.63,2028.29,1950.43,1824.98,1822.82,1743.88,1841.83,1612.65,2083.80,2051.40,1878.83,1877.63,1690.40,1677.05,2177.65,2069.56,2132.75,1825.91,2088.24,2041.58,1927.29,2164.39,2142.76,1778.36,2112.61,1686.79,1802.52,1806.80,1866.55,2207.39,1853.00,2160.24,1842.42,2006.13,1702.80,1704.76,1947.57,1990.99,1907.17,1775.04,2047.19,1984.19,1684.98,2116.54,1909.19,2046.03,1958.05,1949.59,2003.68,1799.16,1971.28,2027.28,1956.65,2006.42,1713.91,1742.09,1766.29,2079.90,1725.29,1821.29
1974,1894.98,2042.62,1946.84,1344.57,1552.67,2235.84,1487.61,1998.82,1895.73,1847.93,1804.95,1886.26,1265.78,2137.70,2511.44,1907.71,1938.55,2027.40,1315.25,1679.84,1492.86,1556.48,2855.24,1600.77,1751.81,1950.33,1583.73,1624.20,1805.89,2192.22,2468.41,1845.10,1421.34,1906.30,1905.19,2138.41,1801.98,1883.29,1462.83,1719.88,3204.08,2600.62,2132.78,1638.42,3245.86,2113.54,1497.48,1750.87,1743.25,1424.58,1824.05,2932.43,1991.87,2061.08,1363.80,2023.22,1463.07,1478.15,2066.19,1847.33,1840.05,1341.14,2143.57,1299.00,1435.26
1975,1949.32,2206.31,2131.68,1421.75,1636.46,2483.07,1646.66,2188.76,1842.77,1904.57,1851.22,2066.24,1305.94,2340.32,2401.52,2015.27,2074.14,1858.84,1428.09,1867.85,1702.58,1779.60,2479.11,1766.99,1866.57,2031.98,1880.79,1814.94,1899.46,2386.25,2088.70,1975.66,1494.91,2001.04,2025.09,2192.38,1965.54,2032.85,1739.08,1761.22,2648.29,2354.52,2064.90,1687.72,2832.26,2376.06,1793.83,1780.35,1896.12,1552.72,2011.92,2709.37,2142.07,2309.80,1540.14,2192.62,1686.22,1728.69,2243.95,1873.86,1905.58,1577.23,2367.52,1555.69,1639.95
1976,1734.30,1961.02,1942.87,1313.10,1460.11,2206.19,1465.79,1989.84,1840.82,1848.52,1792.09,1881.48,1238.84,2092.99,1844.96,1911.45,1879.86,1815.07,1350.06,1582.43,1457.52,1521.04,1868.12,1547.29,1565.10,1954.86,1590.67,1574.58,1802.76,2098.76,1908.24,1847.06,1369.15,1882.52,1620.24,1755.11,1599.16,1878.03,1493.28,1714.32,1897.73,1935.57,1892.39,1481.73,1868.38,2092.81,1665.51,1715.16,1576.22,1388.15,1623.50,1930.02,1979.18,2052.16,1380.49,1996.44,1443.16,1540.63,2010.71,1780.34,1807.59,1607.53,2107.59,1555.39,1544.94
1977,1697.39,1692.17,1904.51,1314.69,1409.92,2114.78,1398.56,1940.19,1830.52,1806.14,1748.91,1844.46,1226.73,2003.36,1856.77,1879.61,1706.37,1766.29,1275.46,1570.28,1437.12,1498.50,2033.74,1437.19,1573.30,1920.99,1574.70,1463.93,1779.04,1847.44,1805.06,1803.05,1292.30,1793.94,1768.06,1797.35,1719.74,1843.90,1455.96,1704.00,2132.25,1888.82,1860.39,1441.95,2127.89,2021.39,1562.03,1625.97,1576.33,1380.41,1743.68,2051.98,1918.22,2002.40,1343.13,1907.46,1422.62,1454.63,1840.73,1740.06,1758.48,1448.53,1998.57,1360.56,1394.78
1978,1987.84,1910.37,1941.74,1770.88,1899.08,2194.67,1958.38,1989.86,1851.18,1836.21,1778.07,1879.94,1624.26,2073.05,2245.99,1904.35,1857.37,1852.28,1764.62,2226.18,2046.27,2154.09,2481.08,2051.45,2055.07,1949.58,2273.14,2128.23,1794.98,2051.18,2019.78,1827.46,1746.26,1875.16,2299.12,2300.42,2341.02,1870.84,2097.94,1711.59,2464.64,2149.71,2009.92,1872.93,2341.89,2091.40,2122.40,1710.09,2152.48,1899.40,2346.00,2296.08,1976.79,2058.70,1870.29,1988.74,2028.76,2054.18,1980.63,1781.80,1793.53,1846.90,2090.70,1762.89,1920.41
1979,1713.97,2050.34,1911.66,1438.25,1592.12,2180.78,1656.40,1966.14,1826.45,1838.43,1769.29,1851.91,1331.78,2090.02,1762.54,1883.96,1943.97,1763.57,1388.94,1689.16,1674.58,1674.49,1654.47,1686.13,1549.68,1935.37,1734.88,1709.11,1784.56,2162.71,1799.61,1810.35,1496.27,1910.68,1617.23,1751.43,1660.04,1851.77,1645.69,1706.71,1596.82,1814.91,1869.50,1504.89,1535.48,2063.61,1646.07,1750.76,1620.81,1562.78,1745.56,1703.21,1970.72,2017.76,1488.10,1999.68,1661.72,1600.91,2054.05,1749.91,1773.24,1408.33,2097.27,1340.27,1474.59
1980,1843.41,2123.24,2048.95,1346.51,1653.51,2360.27,1624.97,2106.87,1850.92,1882.77,1812.50,1983.26,1229.32,2215.40,2234.33,1971.29,2013.81,1846.27,1226.23,1842.28,1672.63,1715.60,2362.39,1713.44,1893.73,2008.45,1781.30,1746.76,1846.22,2268.23,2025.30,1902.84,1463.99,1968.76,2092.17,2154.50,1990.40,1953.91,1554.54,1735.09,2367.94,2196.68,1993.92,1698.83,2418.50,2254.01,1628.00,1767.12,1884.91,1497.23,1957.48,2381.25,2082.37,2206.81,1362.06,2116.84,1613.77,1496.78,2151.91,1821.42,1842.73,1364.30,2252.85,1230.06,1346.81
1981,1838.67,1820.06,1974.38,1413.59,1608.95,2211.96,1619.70,2015.65,1845.82,1843.05,1789.18,1911.97,1328.42,2088.14,2153.40,1926.60,1803.02,1804.11,1414.61,1775.60,1628.14,1687.21,2218.91,1733.43,1731.58,1962.34,1801.03,1771.05,1815.61,1976.33,1944.57,1861.07,1509.47,1855.31,1814.46,2080.83,1817.88,1900.83,1639.66,1720.54,2242.10,2170.97,2051.87,1655.02,2290.06,2122.18,1809.12,1675.93,1774.58,1517.04,1923.45,2293.02,1985.98,2095.04,1477.20,1987.33,1605.42,1651.87,1938.81,1785.40,1812.13,1693.68,2095.03,1605.71,1585.68
1982,1870.09,1747.72,1974.38,1473.64,1711.10,2202.72,1738.91,2010.40,1843.04,1834.41,1788.39,1911.97,1369.98,2067.39,2168.20,1926.26,1751.38,1827.57,1476.44,1871.26,1752.22,1790.65,2327.63,1862.33,1830.12,1958.37,1840.57,1897.57,1815.61,1910.64,2068.01,1861.09,1574.86,1825.96,1908.35,2036.29,1879.98,1900.83,1731.43,1720.63,2511.37,2273.22,2000.62,1723.11,2670.25,2115.47,1740.39,1644.21,1889.03,1609.47,1936.22,2516.17,1973.45,2093.20,1558.94,1966.40,1730.71,1726.23,1893.82,1791.89,1815.96,1559.69,2076.81,1571.98,1654.67
1983,1834.61,2204.16,1898.32,1344.99,1550.79,2209.62,1519.31,1959.64,1862.75,1840.35,1766.26,1838.57,1269.21,2119.00,2208.80,1876.93,2022.52,1873.56,1395.40,1758.62,1536.65,1632.68,2286.68,1644.74,1765.37,1933.66,1693.72,1686.35,1776.36,2344.80,2062.19,1799.13,1415.40,1934.65,1944.73,1881.45,1900.51,1839.46,1564.91,1704.39,2557.50,2244.70,2022.29,1632.17,2707.27,2064.48,1656.69,1773.21,1785.35,1433.91,1836.98,2535.79,1977.52,2004.26,1435.11,2023.24,1513.46,1597.85,2129.48,1772.46,1774.72,1557.97,2135.64,1540.78,1594.80
1984,1862.45,2150.06,1898.32,1403.21,1562.21,2207.11,1587.56,1955.80,1842.73,1832.50,1763.05,1838.57,1293.12,2111.70,2107.03,1876.57,1984.92,1900.29,1378.82,1772.03,1623.16,1687.50,2489.45,1686.43,1675.13,1930.13,1800.08,1731.86,1776.36,2282.29,2200.73,1799.04,1440.14,1913.27,1806.57,2129.93,1865.98,1839.46,1642.73,1703.23,2774.88,2258.72,1939.62,1550.70,2878.45,2061.25,1657.48,1749.73,1729.87,1513.46,1969.96,2585.99,1968.96,2003.34,1477.28,2010.68,1607.37,1614.62,2108.82,1769.09,1768.28,1480.44,2127.53,1414.03,1514.12
1985,1826.30,2012.70,1952.47,1440.24,1669.56,2224.60,1686.87,2002.43,1844.26,1843.10,1779.60,1890.87,1341.83,2117.21,2007.23,1909.66,1920.47,1865.65,1389.74,1810.46,1674.93,1712.60,2060.55,1787.68,1771.16,1953.27,1775.18,1815.73,1802.64,2141.59,2086.45,1837.50,1543.67,1900.19,1837.14,1880.48,1839.76,1881.85,1614.64,1715.40,2214.72,2149.42,1952.47,1689.62,2356.05,2113.27,1703.42,1732.12,1804.35,1559.81,1853.34,2294.91,1991.31,2072.36,1460.58,2013.72,1637.95,1611.29,2041.28,1786.13,1796.35,1592.99,2124.99,1537.54,1556.04
1986,2031.94,1980.21,1936.64,1756.74,1955.11,2206.00,2022.94,1987.70,1850.41,1838.11,1773.02,1875.09,1614.23,2089.77,2460.28,1901.20,1896.52,1873.07,1701.41,2137.95,2060.04,2083.66,2749.30,2070.73,2007.62,1948.43,2199.98,2104.10,1792.82,2113.16,2183.27,1824.07,1810.65,1890.21,2111.19,2410.21,2215.72,1867.15,2043.20,1710.41,3042.13,2449.96,2065.79,1867.70,3183.87,2092.02,2000.08,1721.83,2061.07,1913.72,2336.30,2893.28,1980.70,2052.85,1828.87,2000.94,2042.89,1996.23,2022.08,1777.75,1785.24,1673.03,2107.96,1627.77,1831.18
1987,1699.32,1917.15,1898.32,1276.95,1538.21,2151.47,1554.74,1943.85,1823.14,1818.24,1749.50,1838.57,1171.28,2046.08,1815.54,1876.06,1841.20,1755.06,1201.77,1687.58,1555.43,1590.84,1929.30,1686.30,1637.56,1923.71,1655.93,1723.01,1776.36,2063.90,1823.70,1798.98,1410.64,1849.46,1708.87,1860.34,1673.77,1839.46,1484.07,1702.38,1858.07,1891.90,1873.57,1559.32,1846.35,2034.31,1549.75,1681.47,1694.86,1414.40,1727.19,1899.98,1938.78,1997.95,1307.44,1951.68,1515.37,1455.60,1961.27,1732.58,1752.28,1392.88,2052.30,1337.26,1373.14
1988,1722.86,2168.93,1952.07,1179.82,1308.21,2257.87,1328.11,2011.42,1872.90,1855.82,1793.34,1890.47,1093.09,2164.55,2146.35,1909.91,2025.42,1875.26,1192.82,1466.96,1331.37,1401.19,1840.02,1435.60,1431.28,1958.81,1471.63,1474.80,1802.45,2296.61,2024.59,1837.39,1228.75,1949.30,1462.30,1685.55,1470.48,1881.54,1359.92,1716.90,2054.59,2213.33,2080.17,1355.21,2242.34,2130.93,1495.20,1787.57,1458.94,1257.71,1543.53,2309.45,2013.53,2075.50,1234.51,2055.19,1315.23,1380.10,2135.37,1803.55,1813.37,1463.14,2172.97,1379.51,1370.90
1989,1702.17,1968.47,1958.55,1142.16,1265.68,2243.25,1301.89,2008.72,1830.23,1846.74,1781.21,1896.20,1046.86,2115.03,2073.70,1918.40,1891.57,1744.57,1150.93,1438.77,1360.55,1381.71,2084.37,1353.59,1395.80,1961.36,1547.16,1382.13,1805.79,2124.20,1825.32,1847.59,1160.56,1890.19,1516.64,1963.12,1558.81,1886.13,1391.61,1714.93,2076.69,2030.47,1957.35,1265.38,2094.75,2123.43,1560.60,1703.42,1423.46,1242.68,1772.08,2122.85,1996.24,2079.71,1234.86,2018.58,1351.58,1405.45,2035.98,1757.91,1791.56,1378.42,2140.52,1238.02,1287.42
1990,1938.48,2076.31,1898.32,1483.36,1590.50,2174.28,1588.15,1953.83,1858.08,1835.17,1759.11,1838.57,1398.45,2072.17,2678.42,1876.74,1950.54,1862.23,1529.58,1805.61,1637.37,1709.67,2757.37,1690.43,1725.23,1931.38,1803.66,1738.42,1776.36,2190.59,2202.24,1799.02,1488.57,1908.30,1918.19,2220.16,1939.77,1839.46,1679.75,1703.33,3057.63,2581.28,2167.17,1630.05,3241.69,2048.90,1790.99,1746.65,1791.41,1558.43,2022.70,3016.92,1963.54,2001.43,1560.42,1994.47,1624.02,1728.10,2059.39,1760.32,1763.89,1650.77,2093.18,1623.44,1693.20
1991,1762.82,1781.88,1974.38,1253.84,1479.30,2198.39,1496.40,2012.77,1841.83,1840.65,1789.91,1911.97,1175.89,2072.04,1970.31,1926.50,1779.68,1806.02,1297.92,1708.61,1493.40,1584.80,2139.49,1617.50,1634.52,1961.03,1654.80,1664.53,1815.61,1929.82,1878.36,1861.09,1325.64,1843.76,1793.58,1825.02,1800.34,1900.83,1495.04,1720.75,2222.25,1980.41,1922.64,1482.16,2149.16,2115.75,1666.48,1670.66,1688.11,1365.19,1813.66,2095.00,1979.35,2093.64,1324.90,1974.61,1458.02,1563.17,1910.56,1788.98,1814.54,1639.01,2077.90,1584.65,1548.08
1992,1728.22,1989.69,1974.38,1128.40,1294.92,2272.11,1309.43,2025.33,1826.67,1850.18,1783.58,1911.97,1061.89,2138.26,2214.84,1926.90,1900.35,1736.82,1125.44,1512.96,1309.90,1407.30,2311.88,1418.36,1455.15,1965.97,1499.63,1462.12,1815.61,2161.34,1836.13,1860.96,1162.92,1895.38,1600.02,1927.47,1613.64,1900.83,1347.52,1719.66,2589.96,2147.09,1958.81,1334.41,2727.23,2148.80,1437.65,1694.55,1499.22,1207.70,1720.68,2541.71,2009.38,2099.92,1190.61,2036.35,1290.39,1327.37,2061.97,1762.59,1797.79,1262.95,2168.74,1203.71,1245.46
1993,1696.01,1665.86,1974.38,1433.84,1586.98,2187.06,1624.21,2005.66,1817.89,1826.14,1768.22,1911.97,1345.93,2051.68,1873.90,1925.94,1693.81,1691.07,1400.27,1666.45,1638.66,1660.59,1702.70,1630.88,1607.15,1954.92,1653.52,1648.68,1815.61,1838.83,1687.11,1860.88,1508.43,1797.04,1646.46,1676.30,1660.79,1900.83,1611.62,1719.32,1665.68,1869.07,1894.48,1554.58,1759.15,2107.05,1545.10,1600.65,1619.76,1547.57,1646.74,1887.82,1961.53,2091.47,1478.40,1944.95,1626.13,1583.60,1844.48,1746.43,1786.75,1359.59,2053.47,1358.57,1498.21
1994,2008.30,2211.78,1974.38,1797.88,2065.75,2303.16,2096.60,2037.96,1871.84,1873.07,1818.77,1911.97,1638.83,2180.23,2259.69,1927.84,2052.24,1923.52,1691.71,2331.14,2170.45,2240.17,2368.91,2237.49,2234.03,1976.11,2258.62,2304.63,1815.61,2343.01,2097.76,1861.34,1864.51,1974.61,2385.61,2260.57,2362.34,1900.83,2094.47,1722.38,2357.55,2176.37,2031.89,2047.00,2326.05,2167.65,1985.12,1804.71,2292.90,1983.15,2269.81,2317.37,2041.30,2104.33,1863.27,2091.71,2129.98,1967.40,2191.05,1832.39,1844.16,1725.13,2222.15,1664.54,1810.12
1995,1820.11,1914.49,1974.38,1326.91,1625.95,2223.76,1644.17,2020.53,1858.29,1852.75,1794.70,1911.97,1209.99,2106.84,2208.35,1926.94,1868.05,1842.75,1297.14,1836.53,1638.25,1721.91,2087.81,1760.92,1791.19,1966.39,1812.13,1802.57,1815.61,2055.04,1975.59,1861.11,1464.12,1887.85,1929.67,2000.41,1912.47,1900.83,1619.99,1721.24,2106.12,2186.84,2072.17,1664.40,2248.98,2129.63,1763.44,1715.92,1835.77,1489.53,1929.60,2313.58,1998.48,2096.60,1387.03,2009.04,1604.10,1578.68,1989.05,1798.80,1818.48,1611.76,2115.70,1483.24,1509.57
1996,1934.52,1872.41,1974.38,1458.20,1641.29,2226.66,1669.50,2016.33,1855.46,1843.09,1800.13,1911.97,1337.77,2095.16,2361.68,1926.60,1827.14,1892.80,1466.24,1824.55,1712.63,1761.59,2625.79,1748.63,1757.66,1962.25,1853.66,1786.50,1815.61,2025.13,2238.81,1861.16,1514.36,1860.32,1888.03,2165.07,1899.04,1900.83,1726.79,1721.07,3071.87,2497.82,2051.25,1619.70,3300.22,2127.40,1812.84,1690.21,1799.44,1597.98,1965.16,2908.90,1988.70,2095.58,1540.84,1995.38,1699.95,1704.48,1968.12,1809.94,1825.95,1677.99,2111.27,1573.90,1632.60
1997,1864.25,1734.03,1974.38,1604.40,1793.62,2213.69,1806.32,2009.86,1849.38,1830.20,1795.50,1911.97,1501.63,2079.67,2190.95,1926.13,1739.68,1822.46,1606.87,1905.83,1817.73,1846.44,2131.67,1863.73,1875.19,1956.69,1878.47,1887.56,1815.61,1912.11,1939.68,1861.17,1685.96,1817.33,1943.25,2012.38,1932.57,1900.83,1765.42,1720.87,2179.93,2148.30,2045.62,1813.52,2245.53,2119.07,1759.33,1642.50,1887.13,1722.47,1937.00,2289.05,1972.00,2093.81,1657.51,1966.81,1789.50,1760.07,1897.36,1797.58,1823.36,1592.49,2085.89,1608.66,1737.32
1998,1793.76,2010.20,1974.38,1347.81,1501.72,2250.95,1533.62,2023.94,1874.81,1854.46,1799.15,1911.97,1240.00,2122.91,2211.37,1927.05,1913.41,1944.18,1279.52,1647.29,1569.77,1605.05,1894.70,1573.99,1556.41,1967.42,1656.56,1606.56,1815.61,2160.08,2181.68,1861.16,1421.16,1902.24,1683.38,1697.65,1697.42,1900.83,1553.65,1722.13,2218.78,2284.10,2072.43,1465.81,2568.00,2140.80,1610.71,1723.77,1608.68,1470.22,1728.42,2485.27,2007.37,2098.70,1390.38,2029.08,1551.27,1524.41,2047.08,1824.84,1829.51,1450.29,2148.27,1391.61,1440.59
1999,1985.33,1836.08,1974.38,1455.17,1648.15,2224.07,1663.40,2013.90,1914.52,1837.36,1812.36,1911.97,1345.08,2099.32,2764.90,1926.45,1796.92,2034.15,1523.23,1922.22,1685.81,1784.69,2628.63,1820.71,1899.11,1959.83,1892.98,1874.19,1815.61,2007.54,2423.58,1861.38,1462.26,1842.35,2065.37,2179.05,2047.26,1900.83,1717.79,1723.88,3036.30,2744.47,2310.02,1708.65,3427.93,2125.07,1820.57,1680.97,1948.73,1551.09,2071.45,3211.23,1982.33,2095.03,1562.58,1985.02,1660.04,1768.46,1944.05,1861.78,1856.96,1711.17,2103.87,1681.05,1739.79
2000,1778.95,2062.08,1974.38,1205.01,1316.89,2259.64,1338.04,2027.43,1854.18,1860.01,1807.34,1911.97,1116.98,2146.93,2189.41,1927.23,1952.23,1847.10,1255.31,1558.62,1380.26,1460.05,2083.84,1441.82,1499.46,1969.76,1632.89,1485.80,1815.61,2208.92,1972.35,1861.22,1206.35,1922.68,1705.84,1965.33,1719.98,1900.83,1487.39,1721.23,2106.90,2116.92,2035.04,1360.07,2117.96,2146.47,1729.54,1755.18,1567.78,1284.62,1823.76,2184.18,2015.91,2099.97,1296.44,2044.17,1379.71,1573.65,2080.34,1806.78,1829.79,1631.98,2163.38,1561.93,1538.28
2001,2005.09,1992.30,1974.38,1706.60,2029.96,2259.37,2037.36,2024.27,1859.78,1852.55,1803.78,1911.97,1561.60,2138.75,2393.51,1926.98,1906.44,1971.82,1567.13,2175.22,2004.50,2073.06,2586.52,2160.08,2186.30,1966.70,2068.92,2193.26,1815.61,2153.74,2335.62,1861.16,1839.45,1899.30,2194.64,2198.87,2146.04,1900.83,1900.84,1721.09,2774.76,2419.17,2082.01,2047.05,2824.49,2144.19,1911.86,1728.87,2170.74,1866.49,2104.53,2647.92,2007.72,2099.10,1723.76,2031.35,1952.08,1811.94,2050.72,1827.44,1831.02,1795.51,2156.15,1680.53,1720.84
2002,1968.10,2037.85,1974.38,1507.05,1733.56,2285.05,1753.26,2026.33,1855.28,1851.11,1796.87,1911.97,1390.47,2149.97,2511.02,1926.90,1925.16,1873.91,1448.08,1933.79,1765.23,1829.53,2762.92,1855.46,1902.17,1966.12,1913.28,1891.44,1815.61,2210.84,2128.80,1861.11,1596.36,1902.37,2033.93,2427.51,2035.66,1900.83,1756.89,1720.80,2866.92,2421.83,2132.97,1781.68,2856.22,2153.61,1893.78,1711.83,1934.20,1636.81,2110.35,2724.34,2012.53,2100.65,1552.65,2044.00,1740.49,1757.74,2085.25,1803.39,1820.69,1765.30,2182.75,1670.82,1697.42
2003,1703.34,1866.01,1974.38,1312.19,1431.17,2216.22,1467.33,2016.84,1841.12,1846.41,1793.20,1911.97,1203.77,2090.80,1892.90,1926.71,1831.71,1791.48,1258.07,1582.12,1514.99,1552.28,1827.80,1509.85,1480.86,1963.62,1626.23,1545.00,1815.61,2000.58,1845.18,1861.13,1340.07,1868.14,1598.53,1800.32,1622.21,1900.83,1523.18,1720.80,1750.89,1909.85,1922.00,1384.84,1748.22,2124.39,1574.31,1690.75,1525.89,1420.53,1695.45,1876.16,1990.04,2095.33,1363.77,1995.21,1505.29,1494.47,1965.33,1787.54,1816.81,1382.16,2103.07,1318.89,1404.95
2004,1701.51,1900.97,1974.38,1163.31,1263.85,2231.26,1294.53,2021.23,1823.80,1850.95,1787.69,1911.97,1053.64,2106.30,1884.65,1926.89,1858.90,1735.90,1203.60,1489.05,1361.05,1417.56,2084.31,1373.66,1376.21,1965.84,1559.13,1420.81,1815.61,2055.42,1763.59,1861.02,1148.00,1884.30,1571.08,1973.08,1615.85,1900.83,1414.34,1720.01,2013.50,1872.51,1853.39,1241.17,1886.60,2132.66,1601.84,1699.69,1449.61,1250.15,1777.15,1916.76,1999.36,2097.38,1253.08,2011.82,1353.41,1452.49,1994.61,1767.46,1803.70,1517.38,2123.44,1386.25,1395.48
2005,1883.54,2046.72,1974.38,1419.64,1637.83,2285.13,1668.28,2026.07,1864.20,1850.69,1796.17,1911.97,1297.67,2148.27,2266.35,1926.91,1928.23,1848.77,1395.08,1887.40,1688.26,1765.98,2536.68,1781.04,1768.56,1966.05,1868.47,1831.90,1815.61,2213.81,2046.56,1861.15,1465.98,1901.76,1959.61,2270.43,2002.83,1900.83,1664.38,1721.74,2496.25,2258.44,2048.24,1602.04,2485.85,2153.34,1742.82,1711.06,1842.58,1532.30,2114.69,2419.19,2012.12,2100.54,1490.88,2043.64,1653.11,1628.13,2085.91,1802.78,1822.67,1583.75,2182.20,1449.78,1516.81
2006,1821.37,1951.73,1974.38,1215.19,1404.17,2233.33,1419.40,2020.19,1867.15,1850.24,1811.48,1911.97,1147.73,2119.80,2185.79,1926.89,1881.05,1942.03,1249.06,1632.70,1415.08,1488.76,2466.63,1519.57,1530.54,1965.27,1612.19,1558.61,1815.61,2104.18,2192.55,1861.32,1264.34,1884.54,1767.25,2064.84,1806.28,1900.83,1415.08,1722.19,2703.62,2257.15,1984.81,1398.30,2716.19,2132.94,1601.79,1728.58,1614.81,1305.32,1901.66,2497.49,1998.10,2097.13,1272.84,2011.46,1381.92,1471.77,2001.15,1834.89,1844.66,1516.73,2124.78,1447.17,1423.04
2007,1843.10,2669.88,1974.38,1235.64,1364.00,2382.10,1393.27,2063.68,1873.38,1912.64,1823.74,1911.97,1137.29,2277.09,2137.59,1929.28,2355.22,1955.99,1298.01,1539.21,1431.28,1471.87,2218.95,1459.47,1468.49,1993.61,1568.85,1491.11,1815.61,2753.44,2238.83,1861.24,1248.82,2122.77,1611.85,1964.19,1645.14,1900.83,1465.42,1722.46,2433.84,2273.47,2021.30,1349.24,2506.82,2211.89,1627.92,1942.51,1511.03,1331.52,1786.09,2391.83,2105.41,2114.21,1326.04,2207.81,1423.45,1518.90,2465.74,1834.20,1839.47,1579.35,2345.14,1518.21,1515.43
2008,2020.05,1650.88,1974.38,1740.23,1992.17,2172.61,2024.18,2003.14,1868.19,1825.34,1788.85,1911.97,1589.03,2043.13,2339.82,1925.92,1682.17,1877.42,1640.74,2210.91,2051.69,2118.30,2814.37,2122.44,2096.61,1954.32,2202.38,2171.95,1815.61,1822.83,2084.95,1861.14,1824.33,1790.42,2263.33,2495.06,2277.87,1900.83,2006.22,1721.82,2939.36,2340.43,2099.93,1981.73,2951.97,2100.57,2040.98,1620.32,2168.68,1900.78,2365.98,2670.12,1956.15,2090.09,1770.84,1933.82,2017.09,1910.19,1820.09,1808.86,1823.96,1825.78,2036.60,1687.93,1753.51
2009,1698.50,2136.87,1974.38,1102.90,1328.62,2301.48,1338.99,2031.64,1853.40,1859.88,1802.63,1911.97,1006.59,2176.12,2091.20,1927.24,1995.82,1834.94,1079.19,1525.29,1312.31,1404.88,1890.67,1453.47,1517.95,1970.13,1516.27,1487.17,1815.61,2281.94,1939.46,1861.17,1184.57,1936.55,1616.34,1828.85,1621.12,1900.83,1331.51,1721.15,1851.79,2060.10,2026.68,1375.64,1871.72,2162.87,1505.78,1754.26,1530.98,1203.98,1700.85,2022.74,2026.24,2102.69,1144.14,2069.09,1285.13,1330.60,2145.87,1800.85,1824.06,1393.45,2208.37,1244.85,1232.23
