"Data Source","World Development Indicators",

"Last Updated Date","2022-04-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"East Asia & Pacific (excluding high income)","EAP","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","65779661816.7492","73219316757.0867","83047783011.8316","96206040666.0657","106823193045.771","103482925794.557","103066843143.574","118709111948.2","136455211689.544","144051095975.796","155866433287.307","192574104806.022","230502683070.361","273578044350.19","272794837826.618","294635615794.558","317562445976.643","356311115450.841","400164906015.331","430119390457.992","436968716265.475","438279511835.227","470978809806.694","511250487500.336","552071900632.104","587007848632.071","628009265418.946","641799371562.925","677146989975.448","736524233251.899","829190578558.477","912707521317.867","1038259346531.84","1209775659950.96","1425499140769.65","1563154965202.05","1481372439934.25","1537322135920.43","1652694255463.82","1798473910392.61","1963704843620.47","2250416367568.24","2668051922602.45","3096718623684.1","3612124917351.41","4366788138062.5","5358783812947.65","6269860474707.55","7373292800345.85","8580637039376.63","10106986056009.4","11455814905654.1","12557938039610.6","13165086253630.6","13687957958433.3","14494008582258.4","16002822598040.7","17321885810050.3","17595190789934.5",
"Early-demographic dividend","EAR","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","225290265530.228","238107962825.941","260717389580.411","281982365145.361","304905910335.181","333705562087.74","408375305579.601","534487486965.603","659319574414.563","742219405429.055","781369443481.087","854886792405.566","1018430733835.39","1235738394769.14","1431153125796.32","1432880651696.6","1365447556037.1","1349728003632.29","1382308669216.25","1462655792902.55","1567353459588.3","1658750677553.41","1635072981887.85","1747187597006.01","1870725697871.21","2112476384252.73","2283582592660.2","2457107337523.38","2565174418605.75","2741790077305.13","2884177909463.21","2858150830336.23","2942399760782.14","3150670839238.67","3253067479242.56","3228712326587.88","3490383455261.2","4029291404766.73","4685245784867.74","5342945895034.3","6135377366632.56","6977765211452.71","7344961581210.43","8127339575451.54","8856741389446.01","9839380577626.83","10357747501824.8","10602148995783.2","10370395772914.7","10374246889253","10661430243428.5","11272942159507.3","11628097680407.4","10855710545236.4",
"East Asia & Pacific","EAS","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","151666384865.683","169790981971.528","194125693811.159","219909636018.808","247954523325.939","267121478803.298","297143238755.358","347219805349.094","395313379941.952","442946603996.924","532287389457.24","691497023571.67","856404406676.958","1018585595292.25","1074221087346.39","1180245212033.09","1414755904484.71","1743464257434.85","2009007968920.68","2119999332372.94","2077861648301.5","2055632869344.83","2152061297027.8","2328662325073.36","2717276115283.77","3372015219012.13","4376168027526.35","4765103258810.2","5023887594179.82","5298328791798.98","5745895710898.85","6291066490311.54","7014562673582.41","8028827590831.82","8576337462328.45","8409109332738.76","7435978323509.66","7427457579165.34","7924074985886.25","8174142597363.62","8144237380383.47","8592378118532.19","9736718846744.22","10741423479026.2","11432861748953.3","12305422207613.6","13496514046970.9","14347809904572.6","16239082446816","18141414550465.6","20431200040543","21927442074391.7","22593949523966.3","22480855220029.8","22809969543073","23749863324900.9","25914352300158.5","27470604890190.8","27408660372976.8",
"Europe & Central Asia (excluding high income)","ECA","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","987272396652.494","934223942702.287","897383346841.999","770187337316.418","754527976361.803","752164130172.728","779825317773.568","720222534310.287","668200192077.123","701387759565.011","669474142168.072","731102906561.878","864085438594.641","1138106771650.4","1468138047646.32","1823474399980.03","2271101201078.3","2789097510128.18","2765191275303.69","2976351821314.13","3247195816807.44","3750413979372.64","4160902069569.92","4146389791482.24","3635440449214.8","3195713016063.62","3089728460582.97","3280144170943.98","3456097128390.77","3325585345072.55",
"Europe & Central Asia","ECS","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","1314372893811.68","1678320960748.03","2062412448561.8","2391842156395.26","2545423861437.9","2733542012258.97","3108236045330.68","3868959255555.45","4666171032487.04","4723087645428.73","4351504672465.45","3911943524856.12","3788625057171.01","3799147829272.56","4376779929695.15","5571950891626.27","7185766490191.31","7723197929437.5","8339656719084.77","8951193663222.04","9900470810573.51","9771308443955.7","9916576434458.28","10300873886674.1","10927445877231.8","11164807452922.8","10837308528965.5","10738862545850.6","10826141439843.8","10483017578241.6","10437508241797.7","11826213573354.9","14422616522145.6","16767222138848","18231284570550.2","19808255552574.5","21662569257452.7","21542075960614.7","21809217218590.4","22287788935964.8","22673228316228.7","23403650856124.9","23537293865492.7","22409633245268.8","21319243320925.2","20946031825972.3","22444780070956","23349202248771.1","22207334760102.5",
"Ecuador","ECU","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","1828160459.88655","1749123863.49362","1944553377.19492","2262322168.63254","2419903706.452","2583205315.62029","2673951704.98414","2952248350.82375","3132279752.78787","3192852152.24165","3268070659.90278","3961309376.77783","5613338758.27074","7646363527.70352","9229584354.1258","10026229590.2438","11767351480.9636","14139589696.5542","16850559245.6777","20157991345.8926","20139161306.0383","18198629122.7763","16743559363.5858","16511926022.3721","16423532830.9488","15597356163.5755","14697805037.5776","13629085110.3073","14025773097.3235","15529361348.9121","17135233623.1408","18262965998.7784","20372379639.3964","22580889671.0653","24339953427.7738","26063045890.6579","26353511405.9407","22149889064.8469","19661166279.205","20003756340.8093","22713168266.8494","28267931279.4378","34628612048.7086","39774151908.4115","43595368123.9341","47195930838.5928","56025570794.0348","60034252413.1376","65981469618.6124","74351850135.3428","83330518510.6282","91231515545.8978","97416928184.9642","96775306614.4981","95704772390.2753","98293807219.9115","104000174349.082","105787511375.515","97645617107.0549",
"Egypt, Arab Rep.","EGY","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","5534350991.47511","5771048919.08346","6432952423.73954","7452902779.97054","8397497876.96392","9533946247.41396","10781692491.9166","11275493940.2774","12655820123.6258","13695012143.7175","15026995974.7677","15944121321.25","17651029037.6006","21064278224.7076","23032587142.7878","25258546569.682","26289052557.8899","30715860546.187","33693330948.4395","37651397711.8639","45293783683.2557","44764587268.915","42825454815.6551","42420796567.5883","42843318975.4249","44228056330.4843","45241295295.0151","50271041898.9308","57511719356.5557","64873021591.9498","73071402511.9153","79937842215.2598","88414978341.4439","97432762040.192","100570319787.619","94941797647.9722","90657199756.3134","88795737076.885","91810183216.4658","101586643878.469","119972956028.603","146881389358.301","172128963791.488","196291853712.876","216784268952.982","245180041720.371","267961113983.781","292268185049.249","309136456239.7","325198707864.424","292428031960.329","274939894089.646","269855667372.686","307449836229.807",
"Euro area","EMU","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","843326608535.383","1089978286458.59","1360954005202.02","1577254012727.95","1679956577625.14","1811762641072.92","2065201566808.15","2572145369780.52","3102067691158.68","3083645538974.92","2799599942496.5","2500434391457.64","2434549786151.1","2443135065811.23","2830386372989.45","3633216689391.85","4741021895055.85","5103812606032.92","5527363522049.77","5940483595910.5","6696878649393.93","6621110799298.41","6810032895951.14","7185576175046.46","7604230665472.77","7605809616882.35","7288039657500.34","7177308488728.54","7129053888902.48","6858722905105.82","6716727076094.55","7597880435639.79","9273141303644.5","10675761057616.7","11435219115812.9","12213613376936.4","13214762157277","13293213141718.8","13367850923551","13517931897623.7","13206898739701.9","13317833710497.8","13324597146780.6","12804333350052.4","12370313599788.2","12231402693470.8","13276593464174.4","13783245737191.5","13065357403496.8",
"Eritrea","ERI","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","600670889.464264","600478396.199996","653043067.39474","708238130.917129","723779022.598769","704156534.78431","696072844.282981","742638742.233522","749383258.596545","778771883.913954","922192926.080773","1100996798.87317","1183884594.40717","1244706195.89756","1252035687.16266","1501264214.29944","1632264941.84235","1940938992.48915","","","","","","","","","",
"Spain","ESP","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","15590150082.2835","17979543841.4073","20166761185.1894","23299386117.8835","27029896903.8894","30406405492.6205","33422973182.5024","36985594977.6622","39511262130.1615","44759970994.5326","55060333862.047","72965740268.0479","96694794592.7304","116009853378.668","124068897217.686","133016278050.032","148887483184.932","186235511904.821","232940272860.085","238353344690.983","215773758527.327","185353521054.028","175586146601.718","175226957263.912","208444173879.515","274965489862.195","364911037669.8","415563087223.289","474412139133.802","533723478509.612","611177393957.725","590891838342.659","572393498674.152","588923521125.698","620844472484.44","633758496525.796","621065887239.777","625008864094.121","639776782227.988","633880778831.232","645741734391.239","760672946836.504","947110351350.846","1129439736550.77","1235342538657.21","1345171695906.47","1479045690874.35","1504915112099.03","1484708143626.31","1446763629297.07","1380790682517.89","1361813989354.91","1353952700479.99","1320407329196.88","1279827272035.43","1261418177897.26","1370078618421.54","1430361292017.2","1295591758892.81",
"Estonia","EST","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5820015771.00835","5983865779.00945","6368426359.99732","7859558695.78931","10218911832.9058","13177819041.4769","15485446035.5553","18001208025.4176","20338598067.0104","19551068769.7099","19584592679.5557","21220241075.1554","22333631172.0056","24051536712.6498","24975882074.6331","24591704874.8299","24246690442.7072","24727833117.9209","28164321629.1239","30848499952.7742","30844938750.3304",
"Ethiopia","ETH","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","8177251848.63745","8021911901.18377","7842945608.87037","9595625103.87791","12154127956.3809","12192104396.6164","11833494724.8378","12294356405.5571","12270070224.3361","11447320876.0237","11400517948.1386","9098295681.6366","8359529603.62911","8709379048.9475","8749819777.23462","7969964500.66197","8003894080.0815","8282808160.47557","8565169694.41642","8244554537.35119","8231634992.17292","10032643822.7899","12291510934.1238","14407106797.3316","17783871681.3498","23011340074.888","28930389370.8786","33247716569.7411","35237153539.824","38143234738.8908","44574863493.5552","53613560417.0118","60070079523.1626","68942747989.1675","78378593589.7494","86862198769.1083","94972317026.588","102666247648.049",
"European Union","EUU","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","943396590761.8","1217204753643.46","1517313987708.64","1761980366969.45","1878165223706.95","2024303219575.1","2304462916448.67","2862256472020.22","3440673951351.91","3418885081298.98","3102508799854.57","2767428269140.37","2693578970174.08","2704263714272.89","3136055770607.14","4021094118615.01","5228826875431.51","5621592593516.31","6074544616719.06","6513087193504.82","7326791368832.29","7238157443469.42","7458354315034.65","7890885435629.64","8381721571728.24","8411200955608.72","8086463280700.44","7979758805544.07","7947337591468.29","7659206311158.21","7531767015712.31","8533205276668.39","10414806772934","12025218656167.4","12937462431950.2","13881762042031.7","15130254568678.7","15221488548530.6","15328421725746.5","15514269924138.7","15237866887492.5","15413194495847.9","15437427913591.3","14848749072705.4","14334998508509.7","14202910243535.2","15441018115295.4","16085564212458","15330216651052.9",
"Fragile and conflict affected situations","FCS","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","315325970861.686","356667473717.761","388080823561.783","393660210195.302","359576392178.984","351996411142.882","358334036829.771","379468698170.958","395965769258.307","360160768765.589","452192578329.326","269911621317.148","275768968248.071","256531483154.426","244886115376.496","263532201162.892","293293465521.004","335149675663.095","343980517170.117","371114000948.814","411353870484.352","455404439155.019","464040313471.678","471642971283.136","573735669410.123","682159493026.299","840305710569.618","1024993623112.15","1271142275768.48","1415829852960.37","1565242353026.18","1476650822676.44","1636286666976.67","1726631459179.9","1834250070539.59","1651444456600.51","1532058106060.91","1441639115153.95","1488102840409.76","1597460648996.28","1515551851983.77",
"Finland","FIN","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","6166011016.59256","6659535607.88397","7377415818.7366","8275717549.43326","9012167271.55538","9488694557.16972","9646755513.00776","10474257505.0013","11334522614.3277","12401398803.9339","14709102153.6547","18794813603.5592","24079600334.1867","29765874593.6638","32300960782.1526","34053055425.526","37584607105.6107","45434843595.4803","54701878014.4699","57507983626.5404","56456653626.7383","52620625522.6552","52686638576.4084","54558436576.4478","64001867575.1523","81257441730.9483","106540371759.889","119690769829.464","129669244387.187","125821822923.845","121883634535.049","104777902618.894","102649921599.389","112511783953.917","127959364497.404","137111420265.186","133052397079.404","134525440411.347","136935139389.667","133926106697.526","132898572461.472","149732159609.233","184390055085.744","210752935655.05","225374829081.532","244101668348.353","266017490567.648","260550894525.081","266032878810.87","270247052544.513","264950010988.548","269133981895.007","269765653999.568","258353238034.17","250032541347.117","246713861638.051","265613417423.662","275747134401.06","275342444775.038",
"Fiji","FJI","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","118865283.506834","125007821.945361","135673486.248666","135618288.87363","145203293.52923","166346894.729859","174028044.767277","177185059.323627","207221440.472314","235244741.711583","287567744.190813","397090959.303164","527329652.910145","644322238.248182","719564386.494191","775855483.109614","831473437.69745","1030017022.88269","1185070765.50074","1325966161.23053","1202908485.56174","1085962371.06875","1164497681.92584","1127290339.25777","1284819830.7324","1279225108.03652","1293550966.00404","1295223022.68974","1306438613.11783","1315215786.69876","1482923606.30843","1578359315.17197","1708335371.18435","1906431213.984","2090335060.67677","2047360138.63136","1834803828.35226","1894428882.51756","1807708928.75244","1737747464.25251","1760320869.39687","1967263979.13592","2467110996.20893","2931314137.38163","2975266823.29393","3170326121.3619","3368733056.29126","3287996165.30994","3139459228.96268","3259485006.93931","3578014807.46532","4080892995.62841","4349749042.12999","4432138730.23684","4605373715.47751","4708583502.09695","5219723567.8558","5163385182.44496","4386539931.631",
"France","FRA","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","74257719231.573","82402900008.1591","92046177890.002","101291021766.593","110847017803.804","119950868247.422","130916300563.677","145298011912.731","157084523559.25","170066998995.673","193630241764.974","249514827239.132","310283207713.698","362370456703.188","387112580952.419","425143609876.2","482763119992.933","593992524943.059","721446919946.37","731093492169.927","670840063940.798","585220179556.577","553014034748.339","553525681710.918","645340372152.703","828766656521.436","1067258654367.77","1129436061623.64","1202145936912.01","1254184480589.5","1403162273017.72","1393951592841.73","1446230962676.49","1532495321827.93","1619760912750.86","1614713731073.04","1554341527203.39","1538005256917.78","1520721888506.09","1462971642536.16","1426966918692.13","1614305124462.33","1966477083101.58","2266354698127.76","2408021758101.93","2568721276460.82","2797477713303.45","2842711811158.1","2851169044410.93","2898076657272.04","2848546969614.42","2889474971237.56","2872584366613.72","2735457494221.58","2606855506806.8","2561114966302.8","2761421405964","2858789647341.65","2660807193934.04",
"Faroe Islands","FRO","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","220592345.844274","225447824.882724","236899381.968691","231704122.350467","209061409.247976","210483831.395861","221056263.407069","237473482.478922","242232533.057874","242857470.096906","254239627.076306","260265322.621529","271266869.018747","269741306.916626","268923341.241406","268472884.374966","290074870.63582","298659115.929164","317802578.026133","329647093.53409","336936598.445383","338033696.825546","380262430.960663","376139701.103721","384876485.592261","383187149.839697","447516180.348935","454829775.29492",
"Gabon","GAB","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","170841076.690469","212043825.317641","176613128.960432","194223374.95533","228929496.420507","241325786.036736","262662268.460047","304356269.235098","336785947.120915","368968936.726473","419198222.42804","564468360.271464","1078590448.04934","1856414001.86995","2941692125.69931","2709185262.15954","2135476614.46442","2491821464.1933","3336537320.45711","3937952281.22621","3695130922.19719","3341475691.47663","3467392250.1312","3193851655.43753","3268387091.70291","2993634271.50844","3732911306.5504","4229284629.57425","4576829243.28","5045421382.48615","5133321392.51065","4562821079.31532","4369730592.10095","4239251640.34981","4562033053.01559","4877424252.20631","4615101410.29349","3933969198.27736","3803608936.95356","4311791999.66356","4649664075.32351","5116305551.73209","5839156155.83666","7672043727.38428","8213787187.06132","9703706818.34845","11120931273.4501","11915494724.9659","12755389058.5804","13678642470.7344","15897154916.488","16960100427.4251","17571304010.1805","15530344474.6952","14216590886.0959","13440719658.033","14478863235.3743","15577087071.4104","15646270947.808",
"United Kingdom","GBR","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","140990395834.742","156184619856.041","179667675286.224","219630231294.29","245481214203.945","274616436222.139","282153820270.979","294069442260.53","334165210867.15","426175771148.181","537660545692.902","600481288172.113","600084468931.494","555397849059.589","522982744576.532","517946668816.133","580742269114.828","721755120613.218","920148200125.279","992200455505.9","1063053542292.31","1113452816396.21","1237056281992.17","1232958364258.91","1266779528784.78","1222668043235.77","1325657512936.57","1491116150345.81","1573507366293.94","1646859227511.2","1724593406801","1710669594367.2","1732704323212.83","1924662904590.6","2271388970930.61","2585574528697.69","2747844023921.33","2922006303079.05","3009241173629.37","2766021655549.83","2632246760871.46","2612859320081.4","2671456769740.16","2752179499947.04","2886100085577.69","2912434356328.87","2851713273816.01","2766683575960.68","2818874455124.57","2904902545933.43","2677080545997.03",
"Georgia","GEO","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11022594538.9724","7927868852.45902","3694467309.22045","2569917884.10265","3012405770.04027","3572701969.13123","3700363201.05714","3474029217.75324","3215006577.08881","3138952149.26554","3361549958.85506","3922305516.63322","4742682025.5516","5913413572.27139","7399046054.0003","9175749482.21951","10858915447.3174","11243315005.9098","12144955849.9571","13215697560.6618","15483112913.7352","16836858018.7598","17620701378.7236","16438279018.5501","15220340445.5678","15049350073.8492","16629270048.1827","17433645938.4808","15864361107.4069",
"Ghana","GHA","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","1359451952.11824","1464929848.31355","1597950908.94999","1803856783.61286","1950437605.58734","1987018197.62848","1860280373.97301","1903972569.60454","2163410728.29795","2423203284.83816","2374066624.60994","2637901011.92225","3074453990.67492","3005564097.30667","2918968562.04531","3132021846.26307","3678042220.49988","4116343281.70778","4642444567.42606","4626812751.83745","4160767451.74553","3797816634.53049","4214656764.97421","4493259375.27057","5177333538.89684","5663458260.25131","6085104485.82694","5765045089.35401","5849637026.69867","6301050069.15548","6775699102.90201","6714089648.76566","6202453477.71648","6287984432.56501","6597351432.50126","6985200988.56883","7122410598.57689","7391216455.71932","6465615373.82017","5838724984.98316","5507626441.20162","6555649350.93808","8152799569.76094","10033358098.0292","13324359864.0886","18163575987.9955","27049869740.496","28752850844.8705","30627351594.077","35138937512.5901","39843999850.5554","49028689327.1255","51229753677.4643","53903926861.4295","51692042794.0032","54862765793.5099","63156079745.6634","67723347104.5857","72856190053.2037",
"Gibraltar","GIB","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2394928803.37197","2415534246.63349","2587810702.88647","2737420444.0931","3085048988.7101","3382977875.96973","3505233695.96891","3669042932.22706","3842371486.82195","3887949417.47948","3690977280.25133","3591956514.60596","3325081107.05931","3056103285.39206","2989514560.0314","2967375694.57028","3330860789.43448","3263311085.61419","3711871838.76631","4437364535.96074","6048720211.41013","6707597650.46634","7036997569.86573","7089756956.69966","7465885100.39736","7611229260.60939","8305213021.67441","8703469932.98815","9099739325.79053","9948321888.81245","10687106702.9652","12107601887.137","13395348320.9566",
"Gambia, The","GMB","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","48395287.5069494","48347442.945471","50731129.4666964","53545338.8539416","58337466.6356614","74418312.0068931","94624122.1062699","123052920.923869","131068882.94351","137836883.860667","157980291.320829","192231775.546184","242710771.978064","254051691.169972","228670007.751376","212992110.843054","209584943.444802","226473972.725844","237978605.275742","267680385.217783","265450587.876434","276036924.282124","292371831.364842","392770654.589865","538927934.898581","753790933.439434","755431346.870475","783890172.554387","817288818.978688","827318772.579685","820170901.989499","818538764.937589","821354093.995439","758143774.037004","624788690.636342","572473266.004482","700751979.978009","795117462.882298","1023448041.68349","1146599044.66417","1368407639.6326","1529141712.46523","1594473519.40463","1398702610.22048","1450724964.82034","1433030067.67758","1306587717.713","1302539398.81551","1339838091.8417","1458120548.57705","1642760969.69771","1766916816.40982","1807615669.51758",
"Guinea-Bissau","GNB","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","90224341.3947441","99052861.973231","112191893.658729","127834796.785846","117155196.864252","110589562.777003","126867259.704661","138611554.234386","115103820.686938","148700433.516144","158730773.725385","157219950.621431","159166211.591496","172173111.750813","142858783.013345","157419024.950995","170460591.813151","197040401.120422","218659529.841036","243610117.781448","243777346.111263","236932896.087455","233414317.411746","243578137.391344","265377770.877731","272444684.538208","184428969.978352","191831727.94654","251824382.365928","307357940.968739","380389821.550171","424667256.717933","501541381.887","576167997.50149","607835605.524754","658844473.617229","744243077.562401","832910592.956281","890443051.493553","998493461.788537","1004412316.93011","1050179957.05512","1087414365.3328","1106352160.95403","1165880135.08111","1237220687.70822","1342845913.88599","1535323264.19372","1498359018.18873",
"Equatorial Guinea","GNQ","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","36066566.8266809","38955852.7584745","43691834.0610094","52142728.3418928","60976907.9875485","80417724.7261732","97125429.0491114","93336685.8255541","110248033.011649","115578837.178819","168077002.190296","169594194.808328","128928603.542989","124299518.906775","184027231.046959","467190635.214067","390864170.076327","474644000.722796","466800820.732524","571054434.869595","834424406.210477","817747261.281993","1235368024.26489","2915838580.57348","6359387171.72116","9529642753.30824","12267251926.8628","11300350922.4948","9412211112.14977","11384729766.0257","14300511961.7946","15099256045.689","14849041963.054","12677723818.5038","10043892395.176","8216527391.27169","8803819947.03633","8512049428.47712","8145357843.98297",
"Greece","GRC","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","5206040347.05866","5954974383.94224","6725682626.12304","7696588843.66734","8580784478.66604","9422896587.46121","10524862291.2875","12056805468.3849","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","270519302422.143","291121887573.516","317435712489.238","325785815961.471","306180330165.966","272187056475.971","255872456455.549","245775792042.292","239562533066.868","218308627536.004","200711927552.287","192926566985.59","204543194439.842","210693094498.26","192076634224.529",
"Grenada","GRD","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","101666759.395245","115683054.071348","118822207.117082","121388097.099254","122783178.677885","131847515.208105","149549060.138701","178902221.827331","218518431.131348","244652907.984662","259255645.43738","273202586.083026","293378374.164847","305348169.730087","306201906.336527","319315046.138769","332365965.144147","353221779.167736","371355032.608469","407040577.431346","441876195.266266","473787968.826052","465625348.766416","482366734.330565","549948147.639675","558195564.996851","695670977.864293","674332453.966743","718809367.357147","766069292.063399","710521260.599931","737647773.884197","754214687.481519","755299043.792112","795575152.614365","818665981.723205","849567767.223244","920421907.097687","969198568.342057","1065497352.40245","1093891385.49631","1058435346.1399",
"Greenland","GRL","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","91193912.3306183","119514694.617576","154791468.775902","188680163.60222","215165540.941338","254082672.570869","303281772.437811","374477759.347838","465589172.129435","464169887.261421","413200013.127691","378799741.662544","355153375.994275","375749058.879617","456925056.344969","620304589.074893","831086188.967728","938473634.695933","872242061.686545","916227331.834677","964284517.264409","916415227.459543","989666513.219794","1086181169.75887","1161801870.90938","1150303407.16409","1146641167.12824","1107440855.84289","1140090031.57635","1092766065.50401","1061822407.9953","1160091224.76494","1464488432.59776","1760584709.69584","1716593267.15707","1967919937.1306","","","","","","","","","","","","","",
"Guatemala","GTM","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","1136418615.01441","1251542612.42158","1313752328.47087","1374380277.24182","1434175233.40282","1480672814.69319","1624809198.73194","1732144406.8752","1889131498.74417","2035851049.72324","2237039796.56635","2627027883.37352","3210083443.2762","3749063904.98811","4306949355.17451","5103739274.62845","6039655329.17052","7273474909.84612","8314612420.51457","8795360206.27581","8493300241.43863","8310452205.64509","8671579608.28708","9183861648.05817","8688191497.62787","8502701673.16586","8423264355.82729","8587530805.02138","8436318043.64084","8999156908.85061","9822205956.2677","11165650185.4311","12342965195.0419","13959186739.4163","15179390458.5035","16541192826.9612","17825914041.5957","18718073930.3118","19403789170.9111","18999566445.6049","19457464738.1777","20751696798.7834","23402807715.6641","25851459449.0678","28435502488.6773","31906888361.0393","35859941513.3756","37151591996.7131","38993103270.7092","42189530754.9735","46675386670.4073","50804504400.3564","54279237141.1501","57670223794.5783","61234006746.4745","65898070612.3135","71906454946.64","76556681890.5415","75706777478.9908",
"Guam","GUM","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","170366409.341427","157435794.138373","179820766.754692","204811233.304963","213847707.9363","229866590.174804","227979650.121301","244886955.364581","252992917.935448","272274418.510258","284771702.376532","313141584.373035","399681845.372198","506949280.522328","501229358.026326","462856505.426518","475034575.622217","518255876.108248","592925697.492222","575104458.635625","457232717.505901","394458202.649913","362411223.61983","388064094.345467","399540024.593558","345332813.44483","350683816.887148","267800904.56043","293983159.153558","244864474.538909","293390477.168817","350163676.058506","428785566.967464","509387876.701905","633202282.572824","671230896.017163","659696953.423678","646606320.128933","662571887.155586","659405044.144394","664936729.853397","697154175.356322","770958913.761176","810508050.216028","1100455188.65772","1703923725.69003","2877949923.84016","3131712859.0551","3378182963.5615","3624825337.0414","3993905940.25833","4208524576.46196","4253421444.16716","4197314996.46859","4319882545.01649","4581606086.2915","4899561248.92733","5188239802.16153","5611805311.24266",
"High income","HIC","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","1194676691003.92","1282636223352.23","1396005473560.41","1530688625931.7","1685737885932.63","1810085965880","2001478630683.14","2199845771917.53","2356421522764.92","2597966588287.83","3005330659248.69","3710117386064.57","4373737641709.82","4933699374297.49","5277682860506.79","5712497215477.43","6580932334876.84","7969138536276.93","9285855203121.86","9741803952871.83","9344377762542.71","9020920073328.03","9418589452452.36","9921103458099.77","11276370032551","13619347219611.3","16701033922741.4","17716381852922.9","18664779489308.2","19577718999471.6","21428011487779","22118611042909.7","23468925941295.6","25269100755737.7","26723207902036.2","27029777535891.3","26156787253321.9","26622035302233.7","27906916175971.4","28068517776594.3","28058221992609.8","30424893462232.4","34935605808802.1","38726931627757.5","40934603467574.2","42863092588620","45040438680454.1","44569190120148.2","46106733392533.8","47889569259407.6","49767250649373.8","51018457598771.2","51510969542539.4","50326650901540.5","49543709712982.7","50141078863131.2","53891435515653","56004113073969.1","54039003453724.2",
